Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
EMP-13356,42,Female,HR Specialist,9532,1,4,14.6,5,200.2,3,1,6,3,1
EMP-13357,47,Female,Software Engineer,7969,3,2,16.6,8,185.8,23,3,0,3,1
EMP-13358,40,Male,Data Scientist,8463,4,2,14.3,5,192.0,16,13,6,3,2
EMP-13359,25,Male,Data Scientist,9364,2,4,3.5,8,175.0,0,0,6,2,0
EMP-13360,37,Male,Software Engineer,8583,3,1,5.4,7,141.0,4,0,2,4,0
EMP-13361,35,Male,Analyst,6490,4,2,5.7,8,197.1,5,3,3,2,1
EMP-13362,30,Female,Software Engineer,6346,4,3,5.1,8,184.9,0,0,1,2,0
EMP-13363,29,Male,Manager,9280,3,2,4.4,7,173.1,1,1,6,2,0
EMP-13364,36,Male,Data Scientist,5881,3,3,3.2,4,180.7,16,4,2,3,1
EMP-13365,33,Male,Manager,5658,4,2,6.8,3,152.2,1,0,3,1,0
EMP-13366,40,Female,Analyst,9694,2,4,20.8,3,153.0,7,6,0,3,1
EMP-13367,35,Female,Manager,9550,4,2,6.3,3,178.4,6,1,3,5,0
EMP-13368,34,Male,Analyst,6960,2,2,4.9,5,120.0,3,1,2,4,0
EMP-13369,24,Male,Data Scientist,9406,2,3,5.5,6,161.1,2,0,1,2,0
EMP-13370,29,Female,Analyst,8295,2,2,5.2,6,158.5,6,1,6,5,1
EMP-13371,39,Female,Data Scientist,9893,2,2,10.4,2,199.9,10,5,2,3,2
EMP-13372,47,Female,Analyst,9424,3,3,6.6,8,174.7,7,1,4,3,0
EMP-13373,31,Female,Data Scientist,7484,1,4,7.8,4,160.4,6,0,3,4,0
EMP-13374,30,Female,Manager,9649,4,2,23.7,7,188.9,4,3,6,4,1
EMP-13375,28,Male,Analyst,5873,1,2,21.4,5,221.4,3,3,1,4,2
EMP-13376,39,Male,HR Specialist,6046,4,4,28.1,2,185.1,15,7,5,3,1
EMP-13377,41,Female,Sales Executive,7040,2,1,27.9,5,135.4,6,3,2,5,1
EMP-13378,39,Male,Data Scientist,8713,2,2,20.8,2,153.7,5,1,1,1,1
EMP-13379,39,Female,Software Engineer,9485,3,3,23.8,7,149.2,4,4,6,3,1
EMP-13380,39,Female,Data Scientist,8493,3,1,4.9,7,154.5,13,9,3,4,2
EMP-13381,37,Male,Data Scientist,9631,4,4,9.5,6,170.0,5,5,5,2,0
EMP-13382,50,Female,Analyst,9911,4,2,9.3,4,208.1,7,6,3,2,1
EMP-13383,20,Female,Software Engineer,4727,3,1,7.5,8,170.1,0,0,4,4,1
EMP-13384,27,Female,Data Scientist,5633,3,2,6.1,4,130.0,4,0,3,3,0
EMP-13385,45,Male,Analyst,12437,2,4,4.0,4,193.0,22,19,0,3,2
EMP-13386,30,Female,Sales Executive,9609,4,3,14.9,5,150.8,6,4,0,5,0
EMP-13387,33,Female,Analyst,5965,2,2,10.3,5,207.5,7,1,0,3,1
EMP-13388,29,Female,Software Engineer,9356,4,2,2.3,5,212.9,5,2,0,2,0
EMP-13389,25,Female,Manager,7109,3,3,4.1,6,171.5,0,0,1,3,0
EMP-13390,40,Female,Manager,7356,3,3,5.6,7,186.1,10,2,6,3,0
EMP-13391,37,Male,Data Scientist,7352,3,2,22.6,7,192.3,15,5,2,3,1
EMP-13392,25,Female,HR Specialist,8021,2,2,5.8,7,138.3,3,3,2,4,1
EMP-13393,31,Male,Data Scientist,8981,3,4,21.3,6,164.3,4,4,6,4,0
EMP-13394,29,Male,Manager,8064,1,3,11.5,4,126.0,9,7,5,4,2
EMP-13395,36,Female,HR Specialist,8740,4,2,13.2,4,154.2,4,1,5,2,0
EMP-13396,21,Male,Analyst,5618,4,3,1.9,5,185.3,0,0,2,3,0
EMP-13397,27,Female,Manager,6077,2,1,16.6,4,178.4,4,3,0,3,2
EMP-13398,31,Female,Sales Executive,8983,2,2,1.5,6,167.3,3,0,6,5,0
EMP-13399,32,Female,Sales Executive,8838,2,3,20.9,4,215.7,5,0,2,4,1
EMP-13400,44,Female,Software Engineer,8949,2,4,12.9,6,203.0,17,3,0,5,1
EMP-13401,39,Male,Sales Executive,8872,4,4,7.1,6,168.7,13,10,0,3,1
EMP-13402,26,Male,Software Engineer,8944,4,3,2.6,2,151.3,4,4,0,1,0
EMP-13403,37,Male,Manager,9619,3,2,4.9,5,152.9,8,2,3,3,0
EMP-13404,29,Female,Manager,6224,3,2,10.8,5,163.9,1,0,5,5,0
EMP-13405,25,Male,Software Engineer,4046,4,2,14.1,6,198.5,3,1,0,2,1
EMP-13406,29,Female,Data Scientist,6051,2,4,13.2,8,160.9,0,0,4,4,0
EMP-13407,37,Male,Sales Executive,9997,4,3,2.4,3,177.1,13,8,6,3,1
EMP-13408,45,Male,Manager,11974,4,2,4.6,4,166.6,15,13,6,3,2
EMP-13409,20,Female,HR Specialist,4602,3,2,1.0,8,196.4,0,0,0,2,0
EMP-13410,27,Male,Analyst,5183,1,4,8.5,6,189.8,1,1,6,5,1
EMP-13411,34,Female,Analyst,7388,1,2,3.7,3,191.4,12,1,5,4,1
EMP-13412,34,Male,Software Engineer,9697,3,3,15.0,4,199.4,4,1,2,3,0
EMP-13413,32,Male,HR Specialist,7198,3,4,6.5,6,145.6,8,1,4,3,0
EMP-13414,29,Male,Sales Executive,5486,4,1,9.5,5,184.7,7,5,3,3,1
EMP-13415,30,Male,Data Scientist,8929,4,2,7.7,6,161.1,1,1,2,2,0
EMP-13416,36,Male,Software Engineer,11448,2,3,12.4,4,179.2,7,1,3,3,0
EMP-13417,30,Female,Manager,4959,2,3,10.8,4,155.0,5,5,6,2,1
EMP-13418,23,Male,Sales Executive,5757,3,4,22.5,6,158.8,0,0,3,2,0
EMP-13419,20,Male,Analyst,7606,3,2,6.0,8,173.0,0,0,2,1,0
EMP-13420,29,Female,HR Specialist,6113,4,4,8.5,2,239.7,7,3,2,1,0
EMP-13421,32,Female,Sales Executive,6551,2,3,9.1,7,120.0,9,6,4,4,1
EMP-13422,38,Male,Manager,8848,3,4,8.1,6,147.3,6,1,0,5,0
EMP-13423,44,Female,Analyst,11576,2,2,2.9,3,193.4,5,5,3,2,1
EMP-13424,53,Male,Sales Executive,12335,2,4,30.6,7,139.1,22,21,6,3,2
EMP-13425,48,Female,Sales Executive,8752,3,3,15.3,2,189.3,1,1,5,2,0
EMP-13426,20,Female,Analyst,7134,3,3,6.3,4,161.2,0,0,5,2,0
EMP-13427,29,Female,HR Specialist,6623,2,3,7.5,7,200.0,4,3,6,1,1
EMP-13428,36,Female,HR Specialist,10177,3,2,15.6,6,180.7,7,0,3,3,0
EMP-13429,47,Male,Data Scientist,10414,2,4,4.0,2,134.7,26,8,3,4,1
EMP-13430,46,Female,Software Engineer,12275,4,2,1.9,5,141.5,17,4,5,3,0
EMP-13431,32,Female,Sales Executive,5989,2,3,12.0,7,138.5,2,2,1,2,1
EMP-13432,31,Female,HR Specialist,9753,4,3,8.2,7,156.3,9,2,0,3,0
EMP-13433,32,Male,Software Engineer,8126,3,2,11.1,6,161.4,4,1,5,4,0
EMP-13434,20,Male,HR Specialist,6563,4,3,6.9,2,150.3,0,0,3,3,0
EMP-13435,35,Female,Analyst,9771,3,2,14.0,3,160.1,0,0,3,4,0
EMP-13436,44,Female,Analyst,11663,2,2,8.2,5,152.2,8,4,0,2,1
EMP-13437,26,Female,Software Engineer,6334,4,2,15.3,8,163.0,0,0,2,5,0
EMP-13438,37,Female,Data Scientist,10517,2,3,7.0,3,178.5,8,8,4,3,2
EMP-13439,36,Female,Software Engineer,9178,4,3,12.7,3,154.9,11,8,1,3,1
EMP-13440,39,Female,Manager,9173,3,3,10.3,3,160.0,0,0,5,4,0
EMP-13441,34,Male,Software Engineer,8501,4,3,7.8,3,197.1,7,5,2,3,1
EMP-13442,39,Male,Analyst,8295,3,2,3.6,3,191.5,14,2,2,2,1
EMP-13443,25,Male,Data Scientist,8127,4,1,4.4,6,180.4,3,0,6,4,0
EMP-13444,39,Male,Software Engineer,10738,4,3,14.9,2,197.8,13,0,6,3,0
EMP-13445,28,Female,HR Specialist,7568,1,2,12.0,7,225.3,7,7,3,2,2
EMP-13446,41,Female,Manager,10411,3,3,6.3,4,165.9,13,13,4,1,2
EMP-13447,29,Male,Software Engineer,7132,1,3,8.6,7,189.8,4,4,6,3,2
EMP-13448,52,Female,Manager,11238,1,2,1.0,3,204.7,22,19,2,4,2
EMP-13449,44,Female,Sales Executive,9099,1,4,23.4,3,140.4,0,0,4,3,0
EMP-13450,25,Female,Data Scientist,5697,3,3,8.3,3,195.5,2,2,6,3,1
EMP-13451,34,Male,Analyst,9828,3,1,26.5,2,161.5,11,8,5,2,2
EMP-13452,23,Male,Software Engineer,6403,3,2,8.5,3,138.1,1,0,3,2,0
EMP-13453,47,Female,Software Engineer,12271,4,3,2.1,5,160.2,9,8,6,2,1
EMP-13454,42,Female,HR Specialist,11727,4,4,8.5,2,151.0,0,0,4,3,0
EMP-13455,22,Male,Sales Executive,5311,3,1,7.2,7,147.5,0,0,1,2,0
EMP-13456,27,Male,Analyst,6074,4,2,2.1,6,172.5,0,0,6,1,0
EMP-13457,30,Male,HR Specialist,8105,3,1,6.1,4,155.0,8,6,0,2,1
EMP-13458,20,Male,Sales Executive,4527,4,3,8.0,8,150.9,0,0,0,3,0
EMP-13459,36,Female,Software Engineer,8964,2,2,2.8,2,167.7,10,0,5,2,0
EMP-13460,41,Male,Sales Executive,7989,3,4,7.0,7,142.0,18,16,5,3,2
EMP-13461,32,Male,Data Scientist,6282,4,2,2.6,3,163.1,1,1,0,3,0
EMP-13462,29,Female,Manager,5456,3,1,12.6,3,128.1,1,1,4,5,1
EMP-13463,20,Male,Analyst,7130,4,3,12.1,3,156.4,0,0,0,2,0
EMP-13464,24,Female,Manager,4656,4,4,6.4,3,189.9,3,0,0,2,0
EMP-13465,32,Female,Manager,7147,3,3,17.7,2,185.9,9,6,0,3,1
EMP-13466,32,Male,HR Specialist,6850,2,2,25.7,4,169.4,7,4,3,4,2
EMP-13467,34,Male,HR Specialist,8593,2,2,14.4,7,157.2,7,4,4,1,1
EMP-13468,35,Male,Software Engineer,7754,2,2,2.7,2,155.8,2,2,3,1,1
EMP-13469,34,Female,Sales Executive,9212,4,1,15.6,7,174.6,12,12,5,3,2
EMP-13470,30,Male,Manager,5633,2,2,7.8,8,166.2,1,1,6,4,1
EMP-13471,25,Male,Data Scientist,5986,2,2,10.6,6,177.2,3,3,2,4,1
EMP-13472,39,Female,Data Scientist,9742,4,3,7.6,5,194.3,5,0,0,4,0
EMP-13473,35,Male,Data Scientist,7804,2,3,7.2,4,202.2,2,2,6,3,1
EMP-13474,32,Female,Data Scientist,10574,4,3,14.8,3,174.7,3,1,1,2,0
EMP-13475,41,Male,Sales Executive,10692,4,4,20.6,3,184.1,4,3,4,3,0
EMP-13476,29,Male,Analyst,9149,3,2,30.9,5,162.0,3,2,1,4,1
EMP-13477,45,Female,Data Scientist,9269,4,2,12.3,6,162.6,5,2,3,1,0
EMP-13478,49,Male,Software Engineer,10503,3,2,3.0,6,162.4,6,1,2,4,0
EMP-13479,28,Male,Data Scientist,7594,3,3,4.2,2,181.4,3,0,1,2,0
EMP-13480,42,Female,HR Specialist,7121,3,4,9.8,4,172.7,18,4,3,1,0
EMP-13481,30,Male,Software Engineer,7318,4,3,10.4,5,129.0,7,7,3,3,1
EMP-13482,39,Male,HR Specialist,7161,2,3,6.5,5,129.7,8,7,6,4,1
EMP-13483,36,Male,Data Scientist,9247,2,3,11.4,4,209.3,11,5,5,1,1
EMP-13484,46,Female,Manager,12174,3,2,10.7,6,158.7,21,18,3,2,2
EMP-13485,34,Male,Analyst,6731,3,3,14.1,8,166.5,6,6,3,4,1
EMP-13486,21,Female,Sales Executive,7056,3,1,15.6,8,143.6,0,0,5,2,0
EMP-13487,25,Male,Analyst,5448,2,2,10.2,5,206.6,1,1,2,2,1
EMP-13488,26,Female,Sales Executive,8479,2,3,4.5,8,167.3,0,0,5,5,0
EMP-13489,26,Female,Analyst,6217,3,1,17.7,3,141.8,1,0,0,2,0
EMP-13490,39,Female,Data Scientist,10794,3,2,16.2,3,141.4,15,7,3,3,1
EMP-13491,31,Female,Manager,6179,3,3,28.2,5,122.0,5,1,0,3,0
EMP-13492,39,Female,Data Scientist,10122,3,2,7.6,6,166.6,11,10,3,3,2
EMP-13493,38,Female,Manager,8237,2,3,25.3,6,198.7,2,2,6,3,1
EMP-13494,37,Male,HR Specialist,9450,3,3,10.2,7,166.3,2,1,6,4,0
EMP-13495,20,Male,Manager,6347,3,2,14.9,4,218.1,0,0,5,5,1
EMP-13496,33,Male,Sales Executive,6550,2,3,21.9,7,149.2,12,12,3,1,2
EMP-13497,20,Male,Analyst,7030,3,3,7.8,8,120.0,0,0,4,3,0
EMP-13498,38,Female,Data Scientist,6658,4,1,10.1,3,184.8,3,0,2,3,0
EMP-13499,39,Female,HR Specialist,9876,3,2,9.5,6,171.3,11,6,1,4,1
EMP-13500,35,Male,Sales Executive,7233,3,2,3.9,7,174.5,1,1,2,3,0
EMP-13501,49,Female,HR Specialist,7664,3,2,3.1,6,184.5,14,9,2,4,2
EMP-13502,47,Male,Data Scientist,9626,1,3,18.0,4,165.9,16,9,4,3,2
EMP-13503,20,Male,HR Specialist,4801,4,3,13.1,6,123.2,0,0,6,3,0
EMP-13504,32,Male,HR Specialist,7555,4,3,6.1,4,175.9,8,2,1,2,0
EMP-13505,43,Male,Sales Executive,8397,3,2,27.1,8,177.3,16,16,0,4,2
EMP-13506,32,Female,Manager,8989,3,3,2.5,3,173.9,2,1,6,5,0
EMP-13507,42,Male,Sales Executive,8582,3,3,6.7,6,204.7,14,5,4,4,1
EMP-13508,39,Female,Analyst,10746,3,4,15.5,8,121.3,11,5,1,2,0
EMP-13509,37,Male,Sales Executive,7068,4,4,6.9,4,120.5,2,2,2,3,0
EMP-13510,38,Male,Analyst,7140,3,3,6.5,7,167.5,12,2,6,1,0
EMP-13511,37,Male,Sales Executive,8137,4,3,7.8,8,131.8,1,0,3,3,0
EMP-13512,25,Female,Analyst,5407,4,2,20.8,5,206.8,1,1,5,4,1
EMP-13513,39,Female,Sales Executive,8150,2,4,11.5,3,145.3,18,0,1,3,0
EMP-13514,31,Female,Manager,7329,3,1,29.9,5,193.5,6,3,2,5,1
EMP-13515,29,Male,Sales Executive,8393,2,3,4.6,8,198.3,0,0,0,3,0
EMP-13516,33,Female,Manager,6759,4,3,2.4,3,167.7,2,0,2,3,0
EMP-13517,42,Male,Analyst,7734,4,4,13.6,7,176.2,16,0,5,3,0
EMP-13518,21,Male,Manager,5211,3,3,3.3,8,179.2,1,0,0,3,0
EMP-13519,44,Female,Analyst,8225,4,3,5.5,4,191.3,2,0,1,2,0
EMP-13520,22,Male,Sales Executive,9267,3,1,12.2,5,120.0,1,0,3,3,0
EMP-13521,34,Male,HR Specialist,10511,1,3,2.1,7,172.5,7,6,5,3,2
EMP-13522,39,Male,Analyst,11905,3,3,20.5,5,166.9,8,7,0,3,1
EMP-13523,46,Male,Manager,8930,4,1,5.1,3,161.4,10,6,3,3,1
EMP-13524,24,Female,HR Specialist,5881,3,3,13.9,4,146.1,3,1,0,4,0
EMP-13525,33,Female,Sales Executive,7488,3,2,13.1,2,138.4,5,4,5,3,1
EMP-13526,46,Female,HR Specialist,10771,4,4,2.5,7,172.5,7,6,3,3,0
EMP-13527,20,Female,Manager,3889,1,3,6.2,2,192.4,0,0,3,4,1
EMP-13528,34,Female,Sales Executive,8003,4,3,24.9,7,150.1,4,4,2,3,0
EMP-13529,40,Male,Analyst,10772,2,3,14.3,5,220.7,14,1,4,3,1
EMP-13530,35,Male,Sales Executive,9305,3,4,1.3,4,159.6,12,11,4,3,1
EMP-13531,44,Male,HR Specialist,8594,3,3,25.9,8,175.9,20,18,1,4,2
EMP-13532,29,Male,Data Scientist,8176,1,4,18.9,3,139.8,6,4,5,3,1
EMP-13533,42,Male,HR Specialist,8009,2,3,4.3,5,194.1,11,3,4,4,1
EMP-13534,30,Female,HR Specialist,5369,1,4,6.9,4,187.3,8,8,1,1,2
EMP-13535,39,Female,Analyst,9414,4,1,10.1,4,142.9,5,5,2,3,1
EMP-13536,45,Female,Manager,11619,4,2,2.3,3,134.1,15,5,2,4,0
EMP-13537,29,Female,HR Specialist,8979,3,3,12.3,3,176.2,7,4,6,3,1
EMP-13538,38,Female,Sales Executive,9868,3,2,8.3,8,163.2,12,4,4,3,1
EMP-13539,43,Female,HR Specialist,9333,2,3,12.0,8,197.6,8,7,5,5,2
EMP-13540,38,Female,Data Scientist,10794,4,2,21.5,4,168.7,15,2,0,1,0
EMP-13541,36,Female,Sales Executive,8759,3,1,12.8,6,162.1,0,0,0,3,0
EMP-13542,45,Male,Data Scientist,11671,4,3,6.2,7,178.4,20,11,1,2,1
EMP-13543,40,Male,Sales Executive,7973,1,1,5.0,7,171.6,16,11,2,2,2
EMP-13544,34,Female,Data Scientist,9397,4,3,4.3,4,167.0,3,1,6,5,0
EMP-13545,35,Female,Data Scientist,7174,3,4,15.3,8,159.1,9,1,5,3,0
EMP-13546,30,Female,HR Specialist,4943,3,1,7.2,6,178.9,1,0,2,2,1
EMP-13547,28,Female,HR Specialist,4627,4,3,30.2,5,188.5,2,0,2,3,0
EMP-13548,42,Female,Analyst,11730,4,1,7.3,6,143.8,16,8,6,2,1
EMP-13549,43,Male,Data Scientist,10952,1,2,6.9,8,163.8,12,5,4,3,2
EMP-13550,26,Male,Software Engineer,5035,4,2,10.3,3,120.0,0,0,0,4,0
EMP-13551,33,Female,Software Engineer,6772,1,2,18.0,8,227.3,10,9,0,1,2
EMP-13552,32,Female,Software Engineer,10696,2,2,8.8,7,150.7,4,4,1,2,1
EMP-13553,49,Male,Analyst,10700,3,3,12.2,6,162.6,13,5,6,5,1
EMP-13554,39,Male,Data Scientist,11304,2,4,11.2,4,186.6,11,2,4,2,0
EMP-13555,47,Female,Manager,11419,2,4,15.2,5,205.9,5,1,2,3,0
EMP-13556,33,Female,Data Scientist,10110,3,2,19.8,2,148.4,8,0,1,3,0
EMP-13557,32,Male,Analyst,6889,4,3,28.7,8,215.2,4,0,2,3,0
EMP-13558,37,Female,Sales Executive,9467,1,4,20.0,4,204.5,13,4,5,5,1
EMP-13559,25,Female,Manager,5641,3,3,7.1,2,150.6,2,2,3,2,0
EMP-13560,31,Female,Manager,6815,3,3,2.9,5,183.8,6,5,6,3,1
EMP-13561,36,Male,Data Scientist,5877,4,3,4.0,8,148.0,1,0,3,3,0
EMP-13562,21,Male,Data Scientist,3758,3,2,10.4,4,130.0,0,0,4,3,0
EMP-13563,27,Male,Analyst,5189,1,2,4.2,2,170.0,2,0,4,5,1
EMP-13564,35,Female,Software Engineer,8996,3,3,9.8,5,164.2,9,5,6,3,1
EMP-13565,48,Female,Data Scientist,8267,2,3,8.9,8,220.9,11,4,5,2,1
EMP-13566,43,Female,Sales Executive,8448,3,1,2.7,3,202.4,0,0,6,5,1
EMP-13567,38,Male,Sales Executive,10388,3,2,8.0,3,178.9,7,2,4,3,0
EMP-13568,32,Male,Sales Executive,5835,3,2,1.0,8,156.0,9,4,2,2,1
EMP-13569,29,Male,Software Engineer,7775,4,1,7.9,3,147.5,4,4,6,2,1
EMP-13570,20,Female,Analyst,6805,3,2,11.7,2,150.7,0,0,2,3,0
EMP-13571,26,Female,Data Scientist,5209,2,3,8.2,7,246.8,3,3,3,3,2
EMP-13572,43,Male,Data Scientist,11274,3,4,23.7,2,120.0,22,15,3,5,2
EMP-13573,41,Male,Software Engineer,7013,3,4,6.8,3,206.3,9,1,3,2,0
EMP-13574,32,Female,Analyst,7261,1,2,12.8,4,186.6,7,1,5,3,1
EMP-13575,42,Male,Manager,9925,2,2,21.6,2,214.6,21,10,1,3,2
EMP-13576,25,Male,Software Engineer,5928,3,3,13.3,6,156.2,1,0,6,4,0
EMP-13577,47,Female,Manager,8922,3,4,11.8,2,173.9,21,12,5,3,2
EMP-13578,36,Female,Software Engineer,9204,2,4,20.0,8,217.0,2,2,1,5,1
EMP-13579,30,Female,Data Scientist,8455,2,2,11.2,8,224.0,0,0,0,3,1
EMP-13580,39,Male,HR Specialist,11168,3,2,16.9,5,134.5,13,1,0,4,0
EMP-13581,25,Male,Manager,8483,4,2,11.9,2,145.1,1,0,1,3,0
EMP-13582,32,Female,Manager,6158,4,4,25.7,6,193.8,2,0,5,3,0
EMP-13583,38,Male,Analyst,6859,1,2,2.3,8,198.4,8,4,1,3,2
EMP-13584,37,Female,Data Scientist,10680,3,3,8.1,6,185.2,3,2,3,5,0
EMP-13585,23,Male,Data Scientist,5912,2,3,6.4,3,197.3,1,0,6,3,1
EMP-13586,42,Female,HR Specialist,8657,2,3,23.0,4,187.6,14,11,1,4,2
EMP-13587,31,Female,HR Specialist,6674,4,4,13.4,7,174.0,2,1,4,3,0
EMP-13588,39,Female,Analyst,6656,4,3,16.6,6,200.3,5,5,3,3,1
EMP-13589,34,Male,Analyst,7627,4,2,15.9,8,184.3,3,1,1,3,0
EMP-13590,20,Male,Data Scientist,7916,2,3,3.9,5,144.3,0,0,0,5,0
EMP-13591,29,Female,HR Specialist,9099,3,2,11.7,5,148.5,1,0,1,4,0
EMP-13592,22,Female,Data Scientist,4705,2,3,16.3,7,176.4,2,0,0,4,1
EMP-13593,50,Female,HR Specialist,9512,4,3,1.5,6,151.4,13,13,0,3,2
EMP-13594,35,Male,Sales Executive,8811,4,2,9.1,2,174.2,11,8,4,5,1
EMP-13595,41,Female,Data Scientist,8959,4,2,8.1,2,176.2,9,0,5,1,0
EMP-13596,32,Female,Software Engineer,7792,2,2,11.0,4,173.0,2,2,6,3,1
EMP-13597,35,Female,Analyst,7853,3,3,13.9,4,211.1,10,5,5,2,1
EMP-13598,32,Male,Manager,7511,3,3,8.7,8,191.3,11,5,1,3,1
EMP-13599,32,Male,Manager,7407,3,4,9.6,2,144.8,4,4,4,3,0
EMP-13600,42,Female,Manager,7901,3,3,4.7,5,128.1,20,3,0,3,0
EMP-13601,35,Female,Data Scientist,7703,3,2,12.5,6,193.7,4,4,2,3,1
EMP-13602,29,Female,HR Specialist,6754,2,2,11.2,4,179.5,8,4,3,4,1
EMP-13603,48,Male,Data Scientist,9456,4,3,21.4,6,200.7,0,0,6,1,0
EMP-13604,27,Female,HR Specialist,5109,3,2,1.0,8,161.0,5,2,5,4,1
EMP-13605,34,Male,Data Scientist,4774,4,3,5.3,5,179.0,0,0,1,2,0
EMP-13606,35,Male,Manager,10690,3,2,6.0,4,166.3,9,4,0,4,1
EMP-13607,39,Male,Sales Executive,10615,1,2,3.5,5,176.9,1,0,5,2,1
EMP-13608,20,Female,Data Scientist,5061,4,3,2.0,2,169.8,0,0,4,2,0
EMP-13609,20,Female,HR Specialist,4686,3,3,7.5,6,157.1,0,0,5,3,0
EMP-13610,33,Female,Manager,7993,2,3,5.0,4,194.9,1,1,5,2,1
EMP-13611,43,Female,HR Specialist,7960,2,4,9.9,4,167.7,18,4,6,3,1
EMP-13612,27,Male,Analyst,9338,3,3,7.0,8,134.9,1,1,6,3,0
EMP-13613,31,Female,HR Specialist,8566,4,3,2.8,7,143.9,6,4,5,4,0
EMP-13614,52,Male,HR Specialist,8790,4,3,5.1,2,168.6,13,12,5,3,2
EMP-13615,25,Male,HR Specialist,8365,4,2,8.2,7,166.7,3,2,1,3,0
EMP-13616,30,Male,HR Specialist,7529,4,2,5.0,7,147.1,3,2,5,2,0
EMP-13617,40,Male,Analyst,6908,1,2,5.5,6,156.7,15,1,2,4,1
EMP-13618,23,Male,Analyst,6331,4,2,11.4,3,120.0,0,0,3,1,0
EMP-13619,42,Male,Software Engineer,7185,3,3,5.8,5,136.8,3,3,3,1,0
EMP-13620,39,Female,Sales Executive,11111,3,4,20.0,7,181.8,16,8,2,4,1
EMP-13621,37,Male,Analyst,10249,4,3,8.2,4,184.4,0,0,5,4,0
EMP-13622,37,Male,Manager,10754,4,4,1.0,7,165.1,7,0,3,2,0
EMP-13623,44,Female,Manager,11739,3,3,3.4,2,174.5,19,17,3,1,2
EMP-13624,34,Male,Data Scientist,8192,2,1,4.2,5,131.9,4,0,6,4,0
EMP-13625,26,Male,HR Specialist,5947,2,3,8.3,8,190.1,1,0,5,2,1
EMP-13626,31,Female,Data Scientist,9688,2,3,12.0,3,166.8,2,1,0,4,0
EMP-13627,38,Female,HR Specialist,8501,4,3,9.7,5,166.4,2,0,2,5,0
EMP-13628,31,Male,Sales Executive,9804,3,2,3.2,3,193.8,7,7,3,4,2
EMP-13629,46,Male,HR Specialist,11874,4,4,5.8,6,196.2,11,4,4,3,0
EMP-13630,38,Male,HR Specialist,7550,3,4,17.4,7,179.8,9,9,5,2,1
EMP-13631,20,Female,Software Engineer,7945,4,2,14.5,5,179.1,0,0,2,3,0
EMP-13632,45,Female,Sales Executive,12057,1,1,7.8,3,124.8,18,16,4,4,2
EMP-13633,51,Male,Sales Executive,12339,3,3,5.6,4,120.0,23,22,1,4,2
EMP-13634,39,Female,Analyst,7343,4,2,19.2,5,192.2,9,2,0,4,0
EMP-13635,55,Male,Manager,9764,3,2,12.2,2,178.6,4,4,4,1,1
EMP-13636,49,Male,Sales Executive,9265,2,3,5.1,7,226.8,26,20,0,2,2
EMP-13637,44,Male,HR Specialist,9388,4,2,15.7,2,131.5,5,5,5,3,0
EMP-13638,42,Male,Data Scientist,11023,3,4,8.9,7,188.5,20,10,1,4,1
EMP-13639,24,Female,Analyst,6189,3,3,3.7,2,134.2,1,0,1,3,0
EMP-13640,30,Female,Sales Executive,8144,4,1,6.9,3,190.0,7,0,0,5,0
EMP-13641,38,Male,Software Engineer,10401,2,4,7.3,6,186.1,9,8,6,5,1
EMP-13642,35,Female,Sales Executive,5643,4,2,5.0,6,153.6,1,0,0,3,0
EMP-13643,40,Male,Analyst,9195,3,3,36.1,5,196.9,16,13,6,4,2
EMP-13644,33,Female,Analyst,9285,1,3,3.9,2,165.7,6,0,6,3,0
EMP-13645,38,Female,Manager,10399,3,3,9.6,6,145.6,7,0,0,2,0
EMP-13646,30,Female,Data Scientist,9604,4,3,1.3,5,158.8,3,0,1,4,0
EMP-13647,23,Male,Manager,9491,2,1,9.9,8,199.5,3,0,2,2,1
EMP-13648,20,Female,Sales Executive,7210,2,3,6.9,2,217.2,0,0,3,3,1
EMP-13649,30,Male,Data Scientist,7675,2,3,1.9,7,201.7,5,0,4,5,0
EMP-13650,50,Male,Sales Executive,9350,1,2,17.6,3,130.8,15,8,3,2,2
EMP-13651,45,Male,Software Engineer,9670,4,1,14.0,5,175.7,15,0,2,4,0
EMP-13652,41,Female,Manager,11012,2,2,7.4,3,134.1,6,2,3,1,0
EMP-13653,25,Female,Data Scientist,4855,1,2,4.8,8,179.8,2,0,3,4,1
EMP-13654,30,Male,HR Specialist,7644,2,2,1.0,7,188.2,1,0,0,3,1
EMP-13655,45,Male,Sales Executive,9433,2,3,6.6,5,172.6,22,3,1,5,1
EMP-13656,43,Male,Data Scientist,11042,4,3,16.2,2,195.2,8,6,3,2,1
EMP-13657,43,Male,Analyst,7856,1,3,12.8,2,180.9,20,5,1,3,2
EMP-13658,33,Female,Analyst,9957,1,3,7.3,7,170.9,9,7,1,4,2
EMP-13659,29,Female,Analyst,6601,3,4,9.3,8,155.6,6,0,3,4,0
EMP-13660,45,Female,HR Specialist,10244,4,3,11.9,8,169.1,11,9,4,2,1
EMP-13661,25,Male,Manager,4688,4,3,21.3,5,145.8,1,1,3,3,0
EMP-13662,23,Female,Manager,4818,1,1,3.1,7,190.1,0,0,4,5,1
